"id","title","type","publication_date","publication_year","is_oa","oa_status","doi","issn","issn_l","publisher","author_institution_id","author_institution_ror","author_institution_raw"
"https://openalex.org/W4200162447","GRE@T-PIONEeR: Teaching computational and experimental reactor physics using innovative pedagogical methods","proceedings","2021-11-15",2021,TRUE,"","https://doi.org/10.5281/zenodo.5743832","","","","https://openalex.org/I66862912|https://openalex.org/I88060688|https://openalex.org/I88060688|https://openalex.org/I177477856|https://openalex.org/I60053951|https://openalex.org/I62916508|https://openalex.org/I29770179|https://openalex.org/I4210119728|https://openalex.org/I4210119728|https://openalex.org/I4210119728","https://ror.org/040wg7k59|https://ror.org/03n6nwv02|https://ror.org/03n6nwv02|https://ror.org/00bgk9508|https://ror.org/01460j859|https://ror.org/02kkvpp62|https://ror.org/02w42ss30|https://ror.org/02e9qns56|https://ror.org/02e9qns56|https://ror.org/02e9qns56","Chalmers University of Technology|Universidad Politécnica de Madrid|Universidad Politécnica de Madrid|Politecnico di Torino|Universitat Politècnica de València|Technical University of Munich|Budapest University of Technology and Economics|LGI Sustainable Innovation|LGI Sustainable Innovation|LGI Sustainable Innovation"
"https://openalex.org/W3214045118","Securing Runtime Memory via MMU Manipulation","proceedings","2021-11-14",2021,FALSE,"","https://doi.org/10.5281/zenodo.5834070","","","","https://openalex.org/I94509681|https://openalex.org/I94509681","https://ror.org/010nsgg66|https://ror.org/010nsgg66","|"
"https://openalex.org/W4200011766","Indigene Autonomie in Lateinamerika","monograph","2021-11-05",2021,FALSE,"closed","https://doi.org/10.14361/9783839457986","2703-0032|2703-0024","2703-0024","","https://openalex.org/I114112103","https://ror.org/0304hq317","Leibniz-Universität Hannover, Deutschland"
"https://openalex.org/W4200401547","Traditions Can Be Changed","monograph","2021-11-05",2021,FALSE,"closed","https://doi.org/10.14361/9783839459508","2702-9328|2701-0309","2701-0309","","https://openalex.org/I114112103","https://ror.org/0304hq317","Leibniz Universität Hannover, Deutschland"
"https://openalex.org/W4206332268","Affektdramaturgien im Fußballsport","monograph","2021-11-05",2021,TRUE,"hybrid","https://doi.org/10.14361/9783839455081","2703-0288|2703-027X","2703-027X","","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universität Berlin, Deutschland"
"https://openalex.org/W4286888787","Aktive Regelung einer Zylinderumströmung bei variierender Reynoldszahl durch bestärkendes Lernen","dissertation","2021-10-31",2021,FALSE,"","https://doi.org/10.5281/zenodo.5634050","","","","https://openalex.org/I94509681","https://ror.org/010nsgg66","TU Braunschweig"
"https://openalex.org/W4286890087","Modelling of Fractured Granitic Geothermal Reservoirs: Use of Deterministic and stochastic methods in Discrete Fracture Networks and a Coupled Processes Modeling Framework","proceedings","2021-10-29",2021,FALSE,"","https://doi.org/10.5281/zenodo.5614479","","","","||https://openalex.org/I60138030|||https://openalex.org/I31512782","||https://ror.org/02vg22c33|||https://ror.org/05n911h24","B2R, Institut Polytechnique UniLaSalle Beauvais, Geosciences Department, 19 Rue Pierre Waguet, F-60026 Beauvais, France|B2R, Institut Polytechnique UniLaSalle Beauvais, Geosciences Department, 19 Rue Pierre Waguet, F-60026 Beauvais, France|Division of Hydrologic Sciences, Desert Research Institute, 2215 Raggio Parkway, Reno, NV 89512, United States|B2R, Institut Polytechnique UniLaSalle Beauvais, Geosciences Department, 19 Rue Pierre Waguet, F-60026 Beauvais, France|B2R, Institut Polytechnique UniLaSalle Beauvais, Geosciences Department, 19 Rue Pierre Waguet, F-60026 Beauvais, France|Technische Universität Darmstadt, Institute of Applied Geosciences, Schnittspahnstraße 9, D-64287 Darmstadt, Germany"
"https://openalex.org/W4286892981","Resilience, Acceptability and the Postcolonial Moment – Towards a Culture-Sensitive Approach to Security Research in Maritime Contexts","proceedings","2021-10-27",2021,TRUE,"green","https://doi.org/10.5281/zenodo.5603600","","","","https://openalex.org/I887968799|https://openalex.org/I2898391981","https://ror.org/04xfq0f34|https://ror.org/04bwf3e34","Institute for Language and Communication Science RWTH Aachen University, Aachen, Germany|Institute for the Protection of Maritime Infrastructures German Aerospace Center DLR, Bremerhaven, Germany"
"https://openalex.org/W4286894627","Self-Supervised Collision Handling via Generative 3D Garment Models for Virtual Try-On","proceedings","2021-10-25",2021,FALSE,"","https://doi.org/10.5281/zenodo.5595962","","","","https://openalex.org/I182083151|https://openalex.org/I62916508|https://openalex.org/I182083151|https://openalex.org/I182083151","https://ror.org/01v5cv687|https://ror.org/02kkvpp62|https://ror.org/01v5cv687|https://ror.org/01v5cv687","Universidad Rey Juan Carlos|Technical University of Munich|Universidad Rey Juan Carlos|Universidad Rey Juan Carlos"
"https://openalex.org/W4286895255","Secure authentication for everyone! Enabling 2nd-factor authentication under real-world constraints","proceedings","2021-10-25",2021,TRUE,"green","https://doi.org/10.5281/zenodo.6471188","","","","https://openalex.org/I4577782|https://openalex.org/I4577782|","https://ror.org/03v4gjf40|https://ror.org/03v4gjf40|","Technical University of Berlin, Germany|Technical University of Berlin, Germany|Avira Operations GmbH, Germany"
"https://openalex.org/W3197370381","Impacts of Future Weather and Climate Extremes on United States Infrastructure","monograph","2021-10-18",2021,FALSE,"closed","https://doi.org/10.1061/9780784415863","","","American Society of Civil Engineers","||https://openalex.org/I204250578|https://openalex.org/I87182695|https://openalex.org/I184647316|https://openalex.org/I883842289|https://openalex.org/I883842289|https://openalex.org/I62916508||https://openalex.org/I20089843|https://openalex.org/I1335927249||https://openalex.org/I1306490931|https://openalex.org/I1306490931|https://openalex.org/I271100|https://openalex.org/I99041443|https://openalex.org/I99041443","||https://ror.org/04gyf1771|https://ror.org/02ahky613|https://ror.org/00ch7yk27|https://ror.org/05eer5n81|https://ror.org/05eer5n81|https://ror.org/02kkvpp62||https://ror.org/00hx57361|https://ror.org/03v0pmy70||https://ror.org/05w4e8v21|https://ror.org/05w4e8v21|https://ror.org/05v7gv656|https://ror.org/0432jq872|https://ror.org/0432jq872","||University of California, Irvine **|Northeastern University|South Dakota School of Mines and Technology|Wiss Janney Elstner Associates Inc.|Wiss Janney Elstner Associates Inc.|Technical University of Munich|Denver Water|Princeton University|U.S. Department of the Interior, Bureau of Reclamation|ISET International|U.S Army Corps of Engineers|U.S Army Corps of Engineers|U.S. Federal Energy Regulatory Commission|, Mississippi State University|, Mississippi State University"
"https://openalex.org/W2913981875","Proceedings of the 8th ACM SIGPLAN International Workshop on Reactive and Event-Based Languages and Systems","proceedings","2021-10-15",2021,FALSE,"closed","https://doi.org/10.1145/3486605","","","","https://openalex.org/I31512782|https://openalex.org/I13469542|https://openalex.org/I219193219|https://openalex.org/I63190737","https://ror.org/05n911h24|https://ror.org/006e5kg04|https://ror.org/02dqehb95|https://ror.org/01y64my43","|||"
"https://openalex.org/W4286979803","Towards Designing Explainable Constraint-based Expert Systems","dissertation","2021-09-12",2021,FALSE,"","https://doi.org/10.5281/zenodo.5634105","","","","https://openalex.org/I102335020","https://ror.org/04t3en479","Department of Economics and Management, Division of Digital Service Innovation (DSI), Karlsruhe Institute of Technology"
"https://openalex.org/W4286982979","Fortschreibung gewerblicher Lastprofile und Quantifizierung regionalisierter  Lastflexibilisierungspotenziale","proceedings","2021-09-08",2021,TRUE,"green","https://doi.org/10.5281/zenodo.5493703","","","","https://openalex.org/I4577782|https://openalex.org/I4577782|https://openalex.org/I4577782|https://openalex.org/I4577782","https://ror.org/03v4gjf40|https://ror.org/03v4gjf40|https://ror.org/03v4gjf40|https://ror.org/03v4gjf40","Technische Universität Berlin|Technische Universität Berlin|Technische Universität Berlin|Technische Universität Berlin"
"https://openalex.org/W4287021795","Description of the origami waterbomb cell kinematics as a basis for the design of thin-walled oricrete shells","proceedings","2021-08-23",2021,TRUE,"green","https://doi.org/10.5281/zenodo.6759486","","","","https://openalex.org/I887968799|https://openalex.org/I887968799|https://openalex.org/I887968799|https://openalex.org/I897542642|https://openalex.org/I887968799","https://ror.org/04xfq0f34|https://ror.org/04xfq0f34|https://ror.org/04xfq0f34|https://ror.org/008n7pv89|https://ror.org/04xfq0f34","Institute of Structural Concrete, RWTH Aachen University, Germany|Institute of Structural Concrete, RWTH Aachen University, Germany|Chair for Algebra and Representation Theory, RWTH Aachen University, Germany|School of Engineering, Computing and Mathematics, University of Plymouth, UK|Chair for Algebra and Representation Theory, RWTH Aachen University, Germany"
"https://openalex.org/W4287026452","Extending the Intelligent Driver Model in SUMO and Verifying the Drive Off Trajectories with Aerial Measurements","proceedings","2021-08-10",2021,TRUE,"green","https://doi.org/10.5281/zenodo.5175999","","","","https://openalex.org/I4210149463||https://openalex.org/I100066346","https://ror.org/04rtn5y32||https://ror.org/04vnq7t77","Research Institute of Automotive Engineering and Vehicle Engines Stuttgart (FKFS)|IT-Designers GmbH|University of Stuttgart"
"https://openalex.org/W4287026737","ChangeViz: Enhancing the GitHub Pull Request Interface with Method Call Information","proceedings","2021-08-10",2021,FALSE,"","https://doi.org/10.5281/zenodo.5175927","","","","https://openalex.org/I135428043|https://openalex.org/I202697423|https://openalex.org/I202697423|https://openalex.org/I114112103|https://openalex.org/I202697423","|https://ror.org/02crff812|https://ror.org/02crff812|https://ror.org/0304hq317|https://ror.org/02crff812","Independent Researcher|University of Zurich|University of Zurich|Leibniz Universität Hannover|University of Zurich"
"https://openalex.org/W3043659439","Robotic Knitting: Re-Crafting Human-Robot Collaboration Through Careful Coboting","book","2021-08-02",2021,FALSE,"","","","","","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universitat Berlin GERMANY"
"https://openalex.org/W3176670569","Proof and Computation II","book","2021-08-01",2021,FALSE,"closed","https://doi.org/10.1142/12263","","","WORLD SCIENTIFIC","https://openalex.org/I62916508|https://openalex.org/I119439378|https://openalex.org/I8204097","https://ror.org/02kkvpp62|https://ror.org/039bp8j42|https://ror.org/05591te55","Technische Universität MünchenGermany|Università degli Studi di VeronaItaly|Ludwig-Maximilians-Universität MünchenGermany"
"https://openalex.org/W3173724963","Selling De-Radicalisation: Managing the Media Framing of Countering Violent Extremism","book","2021-07-23",2021,TRUE,"","","","","","|||https://openalex.org/I4577782","|||https://ror.org/03v4gjf40","|||University of Leeds, UK,GIRDS, Germany,Berlin Technical University, Germany"
"https://openalex.org/W4234230074","Die Kunst des Unterscheidens zwischen Recht und Gerechtigkeit","monograph","2021-07-11",2021,FALSE,"closed","https://doi.org/10.14220/9783737012980","","","","https://openalex.org/I114112103","https://ror.org/0304hq317","Universität Hannover Deutschland"
"https://openalex.org/W3164767989","Complexity of Infinite-Domain Constraint Satisfaction","monograph","2021-06-30",2021,FALSE,"closed","https://doi.org/10.1017/9781107337534","","","Cambridge University Press","https://openalex.org/I78650965","https://ror.org/042aqky30","[Technische Universitat Dresden]"
"https://openalex.org/W3176036677","Deep Learning For Physics Research","book","2021-06-15",2021,FALSE,"","","","","","https://openalex.org/I887968799|https://openalex.org/I887968799|https://openalex.org/I159176309|https://openalex.org/I887968799","https://ror.org/04xfq0f34|https://ror.org/04xfq0f34|https://ror.org/00g30e956|https://ror.org/04xfq0f34","RWTH Aachen UniversityGERMANY|RWTH Aachen UniversityGERMANY|University of HamburgGermany|RWTH Aachen UniversityGERMANY"
"https://openalex.org/W4287119135","Mixed mode criterion for discrete crack propagation through RC shear zones","proceedings","2021-06-15",2021,TRUE,"green","https://doi.org/10.5281/zenodo.6772575","","","","https://openalex.org/I887968799","https://ror.org/04xfq0f34","Institute of Structural Concrete - RWTH Aachen University Aachen, Germany"
"https://openalex.org/W3172069385","Active Learning of Continuous-time Bayesian Networks through Interventions","proceedings","2021-05-31",2021,TRUE,"green","https://doi.org/10.5281/zenodo.5234917","","","","https://openalex.org/I31512782|https://openalex.org/I31512782","https://ror.org/05n911h24|https://ror.org/05n911h24","Technische Universität Darmstadt,|TU-Darmstadt#TAB#"
"https://openalex.org/W4210608556","Quantum Dissipative Systems","book","2021-05-30",2021,FALSE,"closed","https://doi.org/10.1142/12402","","","","https://openalex.org/I100066346","https://ror.org/04vnq7t77","University of StuttgartGermany"
"https://openalex.org/W4287163655","The KIT Gripper: A Multi-Functional Gripper for Disassembly Tasks","proceedings","2021-05-30",2021,TRUE,"green","https://doi.org/10.5281/zenodo.4670000","","","","https://openalex.org/I102335020|https://openalex.org/I102335020|https://openalex.org/I102335020|https://openalex.org/I102335020|https://openalex.org/I102335020|https://openalex.org/I102335020|https://openalex.org/I102335020","https://ror.org/04t3en479|https://ror.org/04t3en479|https://ror.org/04t3en479|https://ror.org/04t3en479|https://ror.org/04t3en479|https://ror.org/04t3en479|https://ror.org/04t3en479","Karlsruhe Institute of Technology|Karlsruhe Institute of Technology|Karlsruhe Institute of Technology|Karlsruhe Institute of Technology|Karlsruhe Institute of Technology|Karlsruhe Institute of Technology|Karlsruhe Institute of Technology"
"https://openalex.org/W3153462500","Counterexamples in Measure and Integration","monograph","2021-05-27",2021,FALSE,"closed","https://doi.org/10.1017/9781009003797","","","","https://openalex.org/I78650965|https://openalex.org/I78650965","https://ror.org/042aqky30|https://ror.org/042aqky30","[Technische Universitat Dresden]|[Technische Universitat Dresden]"
"https://openalex.org/W2912554321","Proceedings of the 2021 ACM Asia Conference on Computer and Communications Security","proceedings","2021-05-24",2021,FALSE,"closed","https://doi.org/10.1145/3433210","","","","https://openalex.org/I57206974|https://openalex.org/I120250893|https://openalex.org/I31512782|https://openalex.org/I82951845","https://ror.org/0190ak572|https://ror.org/00e5k0821|https://ror.org/05n911h24|https://ror.org/04ttjf776","New York University, New York, USA|New York University, Abu Dhabi, UAE#TAB#|, Technische Universität Darmstadt, Germany|RMIT Univ. (Australia)"
"https://openalex.org/W4206327609","A Methodology for the Quantitative Assessment of the Aircraft Systems Accessibility","dissertation","2021-05-19",2021,TRUE,"green","https://doi.org/10.5281/zenodo.5776823","","","","https://openalex.org/I887968799","https://ror.org/04xfq0f34","RWTH Aachen University, Germany"
"https://openalex.org/W4206559785","Modelling of Fractured Granitic Geothermal Reservoirs: Use of Deterministic and stochastic methods in Discrete Fracture Networks and a Coupled Processes Modeling Framework","proceedings","2021-05-02",2021,TRUE,"green","https://doi.org/10.5281/zenodo.5783536","","","","||https://openalex.org/I60138030|||https://openalex.org/I31512782","||https://ror.org/02vg22c33|||https://ror.org/05n911h24","B2R, Institut Polytechnique UniLaSalle Beauvais, Geosciences Department, 19 Rue Pierre Waguet, F-60026 Beauvais, France|B2R, Institut Polytechnique UniLaSalle Beauvais, Geosciences Department, 19 Rue Pierre Waguet, F-60026 Beauvais, France|Division of Hydrologic Sciences, Desert Research Institute, 2215 Raggio Parkway, Reno, NV 89512, United States|B2R, Institut Polytechnique UniLaSalle Beauvais, Geosciences Department, 19 Rue Pierre Waguet, F-60026 Beauvais, France|B2R, Institut Polytechnique UniLaSalle Beauvais, Geosciences Department, 19 Rue Pierre Waguet, F-60026 Beauvais, France|Technische Universität Darmstadt, Institute of Applied Geosciences, Schnittspahnstraße 9, D-64287 Darmstadt, Germany"
"https://openalex.org/W4287186508","Depth-Dependent Scaling of Fracture Patterns Inferred from Borehole Images in GPK3 and GPK4 Wells at Soultz-sous-Forêts Geothermal Site","proceedings","2021-05-02",2021,TRUE,"green","https://doi.org/10.5281/zenodo.5786671","","","","https://openalex.org/I68956291|https://openalex.org/I31512782|https://openalex.org/I57825437||https://openalex.org/I31512782","https://ror.org/05gqaka33|https://ror.org/05n911h24|https://ror.org/00vasag41||https://ror.org/05n911h24","Institute of Geosciences and Geography, Martin Luther University Halle-Wittenberg, von-Seckendorff-Platz 3 D-06120, Halle (Saale), Germany|Institute of Applied Geosciences, Technische Universität Darmstadt, Schnittspahnstrasse 9, 64287 Darmstadt, Germany|Center for Hydrogeology and Geothermics, University of Neuchâtel, Rue Emile-Argand 11, 2000 Neuchâtel, Switzerland|ES-Géothermie, 26, Boulevard du Président Wilson, 67000 Strasbourg, France|Institute of Applied Geosciences, Technische Universität Darmstadt, Schnittspahnstrasse 9, 64287 Darmstadt, Germany"
"https://openalex.org/W4287215342","German Biobank Node: Manual for Quality Management in Biobanking - English Version","book","2021-04-12",2021,FALSE,"","https://doi.org/10.5281/zenodo.4680862","","","","https://openalex.org/I2802164966|https://openalex.org/I4210134900|https://openalex.org/I62916508|https://openalex.org/I62916508|https://openalex.org/I4210134900|https://openalex.org/I2802164966|https://openalex.org/I7877124|https://openalex.org/I2802164966|https://openalex.org/I7877124","https://ror.org/013czdx64|https://ror.org/035rzkx15|https://ror.org/02kkvpp62|https://ror.org/02kkvpp62|https://ror.org/035rzkx15|https://ror.org/013czdx64|https://ror.org/001w7jn25|https://ror.org/013czdx64|https://ror.org/001w7jn25","Heidelberg University Hospital|Jena University Hospital|Technical University of Munich|Technical University of Munich|Jena University Hospital|Heidelberg University Hospital|Charité Universitaetsmedizin Berlin|Heidelberg University Hospital|Charité Universitaetsmedizin Berlin"
"https://openalex.org/W3174885938","Thinking of Space Relationally","book","2021-04-09",2021,TRUE,"hybrid","https://doi.org/10.14361/9783839455876","0042-0980|1360-063X","0042-0980","SAGE","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universität Berlin Deutschland"
"https://openalex.org/W2757382943","POWERSKIN CONFERENCE PROCEEDINGS","book","2021-04-07",2021,TRUE,"green","https://doi.org/10.47982/bookrxiv.27","","","TU Delft Open","https://openalex.org/I62916508|https://openalex.org/I279530782|https://openalex.org/I31512782","https://ror.org/02kkvpp62||https://ror.org/05n911h24","TU Munich,#TAB#|TU Delft, Faculty of Architecture and the Built Environment|TU-Darmstadt#TAB#"
"https://openalex.org/W3173252779","Des sources pour une Plus Grande Guerre","book","2021-04-06",2021,FALSE,"","","","","Éditions Codex","https://openalex.org/I94509681||","https://ror.org/010nsgg66||","Technische Universität Braunschweig [Braunschweig]|École des hautes études en sciences sociales|Histoire des Arts et des Représentations"
"https://openalex.org/W3161670715","Three-dimensional printing in healthcare","dissertation","2021-03-21",2021,TRUE,"hybrid","https://doi.org/10.17488/rmib.42.2.3","","","Sociedad Mexicana de Ingeniería Biomédica","https://openalex.org/I4210124243|https://openalex.org/I887968799|https://openalex.org/I4210124243","https://ror.org/03734cd59|https://ror.org/04xfq0f34|https://ror.org/03734cd59","Instituto Nacional de Rehabilitación Luis Guillermo Ibarra Ibarra, Mexico City, Mexico|RWTH Aachen, University, Aachen, Germany|Instituto Nacional de Rehabilitación Luis Guillermo Ibarra Ibarra, Mexico City, Mexico"
"https://openalex.org/W4287282007","Ein Beitrag zu Analyse und Management von Dürren- und Niedrigwasserproblematiken –Der RECONECT Ansatz- Fallstudie Vier- und Marschlande, Hamburg","proceedings","2021-03-05",2021,TRUE,"green","https://doi.org/10.5281/zenodo.5657168","","","","https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I78650965|https://openalex.org/I78650965","https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/042aqky30|https://ror.org/042aqky30","Technische Universität Dresden – Fakultät Bauingenieurwesen Institut für Wasserbau und Technische Hydromechanik|Technische Universität Dresden – Fakultät Bauingenieurwesen Institut für Wasserbau und Technische Hydromechanik|Technische Universität Dresden – Fakultät Bauingenieurwesen Institut für Wasserbau und Technische Hydromechanik|Technische Universität Dresden – Fakultät Bauingenieurwesen Institut für Wasserbau und Technische Hydromechanik"
"https://openalex.org/W3137669342","Selected Papers from the ISTEGIM'19","book","2021-03-01",2021,TRUE,"green","https://doi.org/10.3390/books978-3-0365-0101-7","","","MDPI - Multidisciplinary Digital Publishing Institute","https://openalex.org/I4210130254|https://openalex.org/I102335020|https://openalex.org/I9360294","https://ror.org/040smqw14|https://ror.org/04t3en479|https://ror.org/01111rn36","Institut Clément Ader|Karlsruhe Institute of Technology|Alma Mater Studiorum University of Bologna"
"https://openalex.org/W4206701723","Deep Learning for Physics Research","book","2021-02-23",2021,FALSE,"closed","https://doi.org/10.1142/12294","","","","https://openalex.org/I887968799|https://openalex.org/I887968799|https://openalex.org/I159176309|https://openalex.org/I887968799","https://ror.org/04xfq0f34|https://ror.org/04xfq0f34|https://ror.org/00g30e956|https://ror.org/04xfq0f34","RWTH Aachen UniversityGermany|RWTH Aachen UniversityGermany|University of HamburgGermany|RWTH Aachen UniversityGermany"
"https://openalex.org/W3174927884","More Than Machines?","book","2021-02-04",2021,FALSE,"closed","https://doi.org/10.14361/9783839455609","","","transcript Verlag","https://openalex.org/I62916508","https://ror.org/02kkvpp62","Technische Universität, München, Deutschland"
"https://openalex.org/W4287333577","The DataLad Handbook","book","2021-02-02",2021,FALSE,"closed","https://doi.org/10.5281/zenodo.4495560","","","","https://openalex.org/I171892758|https://openalex.org/I171892758|https://openalex.org/I107672454|https://openalex.org/I44260953|https://openalex.org/I171892758|https://openalex.org/I44260953|https://openalex.org/I171892758|https://openalex.org/I171892758|https://openalex.org/I97018004|https://openalex.org/I107672454|https://openalex.org/I95793202|https://openalex.org/I4210130445|https://openalex.org/I5023651|https://openalex.org/I44260953|https://openalex.org/I1292859797|https://openalex.org/I44260953|https://openalex.org/I44260953||https://openalex.org/I5023651|https://openalex.org/I2802085568|https://openalex.org/I887968799||https://openalex.org/I4210141171|https://openalex.org/I5023651||https://openalex.org/I913958620|https://openalex.org/I64295750|https://openalex.org/I201448701|https://openalex.org/I95674353|https://openalex.org/I95793202|https://openalex.org/I171892758|https://openalex.org/I4210120221|https://openalex.org/I1338135719|https://openalex.org/I44260953","https://ror.org/02nv7yv05|https://ror.org/02nv7yv05|https://ror.org/049s0rh22|https://ror.org/024z2rq82|https://ror.org/02nv7yv05|https://ror.org/024z2rq82|https://ror.org/02nv7yv05|https://ror.org/02nv7yv05|https://ror.org/00f54p054|https://ror.org/049s0rh22|https://ror.org/00ggpsq73|https://ror.org/0387jng26|https://ror.org/01pxwe438|https://ror.org/024z2rq82|https://ror.org/05ghs6f64|https://ror.org/024z2rq82|https://ror.org/024z2rq82||https://ror.org/01pxwe438|https://ror.org/046eh8t80|https://ror.org/04xfq0f34||https://ror.org/04smrs866|https://ror.org/01pxwe438||https://ror.org/057w15z03|https://ror.org/01hhf7w52|https://ror.org/00cvxb145|https://ror.org/02495e989|https://ror.org/00ggpsq73|https://ror.org/02nv7yv05|https://ror.org/02pp7px91|https://ror.org/03e71c577|https://ror.org/024z2rq82","Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany|Dartmouth College, Hanover, NH, United States|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany and Institute of Systems Neuroscience, Medical Faculty, Heinrich Heine University Düsseldorf, Düsseldorf, Germany|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany and Institute of Systems Neuroscience, Medical Faculty, Heinrich Heine University Düsseldorf, Düsseldorf, Germany|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany|Stanford University, Stanford, CA, United States|Dartmouth College, Hanover, NH, United States|Department of Biological Psychology, Otto von Guericke University Magdeburg, Magdeburg, Germany|Max Planck School of Cognition, Leipzig, Germany|McGill University|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany and Institute of Systems Neuroscience, Medical Faculty, Heinrich Heine University Düsseldorf, Düsseldorf, Germany|Montréal Neurological Institute, McGill University, Montréal, Canada|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany and Institute of Systems Neuroscience, Medical Faculty, Heinrich Heine University Düsseldorf, Düsseldorf, Germany|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany and Institute of Systems Neuroscience, Medical Faculty, Heinrich Heine University Düsseldorf, Düsseldorf, Germany|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7)|McGill University|CHDI Foundation|Imaging in Neurodegenerative Diseases, University Hospital RWTH Aachen|Department of Computer Science and Software Engineering, Concordia University, Montreal|Institute of Neuroscience and Medicine, Structural and functional organisation of the brain (INM-1)|Bioengineering Department, McGill University, Montreal|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7)|Erasmus School of Social and Behavioral Sciences, Erasmus University Rotterdam|Indian Institute of Technology Indore, Madhya Pradesh, India|The University of Washington, Seattle, WA, United States of America|Université catholique de Louvain, Louvain la neuve, Belgium|Otto von Guericke University Magdeburg, Magdeburg, Germany|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany|Center for Adaptive Rationality, Max Planck Institute for Human Development, Berlin, Germany|The Centre for Addiction and Mental Health|Institute of Neuroscience and Medicine, Brain & Behaviour (INM-7), Research Centre Jülich, Jülich, Germany and Institute of Systems Neuroscience, Medical Faculty, Heinrich Heine University Düsseldorf, Düsseldorf, Germany"
"https://openalex.org/W3045566147","Hoffnung auf eine bessere Vergangenheit","book","2021-02-01",2021,TRUE,"hybrid","https://doi.org/10.14361/9783839454299","","","transcript Verlag","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universität Berlin Deutschland"
"https://openalex.org/W3040262885","The Redundant City: A Multi-Site Enquiry Into Urban Narratives of Conflict and Change","book","2021-01-30",2021,FALSE,"","","","","","https://openalex.org/I62916508","https://ror.org/02kkvpp62","Technische Universität, München, Deutschland"
"https://openalex.org/W3045898535","The Plausibility of Future Scenarios: Conceptualising an Unexplored Criterion in Scenario Planning","book","2021-01-30",2021,FALSE,"","","","","","https://openalex.org/I100066346","https://ror.org/04vnq7t77","Universität Stuttgart Deutschland"
"https://openalex.org/W4206569879","Big Data","monograph","2021-01-29",2021,FALSE,"closed","https://doi.org/10.1017/9781108588676","","","","https://openalex.org/I62916508","https://ror.org/02kkvpp62","Technical University of Munich"
"https://openalex.org/W3160102408","14th International conference NOOJ 2020 : book of abstracts","book","2021-01-15",2021,TRUE,"green","https://doi.org/10.17234/9789531758727","","","International Centre for Numerical Methods in Engineering (CIMNE)","https://openalex.org/I103562704||||https://openalex.org/I78650965","https://ror.org/05ww4z228||||https://ror.org/042aqky30","ESI Group|University of Zurich , Zurich|Laboratoire de mécanique et technologie|Laboratoire de mécanique et technologie|Technische Universität Dresden = Dresden University of Technology"
"https://openalex.org/W4287389455","Book of abstracts - 14th WCCM & ECCOMAS Congress 2020","book","2021-01-15",2021,TRUE,"green","","","","","https://openalex.org/I103562704|https://openalex.org/I202697423|||https://openalex.org/I78650965","https://ror.org/05ww4z228|https://ror.org/02crff812|||https://ror.org/042aqky30","ESI Group|Universität Zürich [Zürich] = University of Zurich|Laboratoire de mécanique et technologie|Laboratoire de mécanique et technologie|Technische Universität Dresden = Dresden University of Technology"
"https://openalex.org/W4287389456","Book of abstracts - 14th WCCM & ECCOMAS Congress 2020","book","2021-01-15",2021,TRUE,"green","","","","","https://openalex.org/I103562704|https://openalex.org/I202697423|||https://openalex.org/I78650965","https://ror.org/05ww4z228|https://ror.org/02crff812|||https://ror.org/042aqky30","ESI Group|Universität Zürich [Zürich] = University of Zurich|Laboratoire de mécanique et technologie|Laboratoire de mécanique et technologie|Technische Universität Dresden = Dresden University of Technology"
"https://openalex.org/W3174246538","Im Zwischenraum der beschleunigten Moderne","book","2021-01-13",2021,TRUE,"hybrid","https://doi.org/10.14361/9783839455890","","","transcript Verlag","https://openalex.org/I4577782","https://ror.org/03v4gjf40","Technische Universität Berlin Deutschland"
